Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
Flat;Copacabana;1;1;1;41;2300.0;1400.0;140.0
Flat;Botafogo;1;1;1;45;2400.0;700.0;100.0
Flat;Botafogo;2;1;2;67;3300.0;1700.0;432.0
Flat;Botafogo;1;1;0;55;3000.0;1200.0;100.0
Flat;Copacabana;1;0;1;70;4500.0;1700.0;80.0
Flat;Botafogo;2;1;1;67;3500.0;1510.0;
Flat;Leblon;1;0;0;50;4400.0;1897.0;260.0
Flat;Copacabana;1;1;1;50;3900.0;;
Flat;Leblon;1;1;0;50;6500.0;2034.0;
Flat;Copacabana;1;1;1;55;2200.0;1450.0;250.0
Flat;Botafogo;1;0;1;50;2800.0;1200.0;100.0
Flat;Copacabana;2;2;2;103;4500.0;1700.0;250.0
Flat;Botafogo;2;1;2;92;4200.0;1900.0;230.0
Flat;Leblon;2;1;1;75;6000.0;2300.0;164.0
Flat;Copacabana;2;1;2;74;2500.0;2680.0;230.0
Flat;Copacabana;1;0;0;55;1800.0;1933.0;190.0
Flat;Leblon;1;1;0;45;4000.0;1600.0;400.0
Flat;Copacabana;1;1;1;60;5000.0;;
Flat;Copacabana;1;1;0;55;2700.0;1300.0;
Flat;Leblon;1;1;0;50;3200.0;1850.0;215.0
Flat;Copacabana;1;1;0;60;2500.0;1534.0;161.0
Flat;Leblon;1;1;0;60;4800.0;2034.0;
Flat;Botafogo;1;1;1;44;2500.0;850.0;120.0
Flat;Copacabana;1;1;1;38;5500.0;1100.0;99.0
Flat;Leblon;2;1;2;85;6500.0;2000.0;280.0
Flat;Botafogo;1;1;0;45;2800.0;1000.0;250.0
Flat;Copacabana;1;1;0;48;2800.0;1800.0;200.0
Flat;Copacabana;2;1;1;60;2200.0;1600.0;124.0
Quitinete;Copacabana;1;0;0;40;1700.0;500.0;60.0
Quitinete;Copacabana;1;0;0;27;1800.0;501.0;
Quitinete;Copacabana;1;0;0;27;1300.0;380.0;53.0
Quitinete;Copacabana;1;0;0;29;1200.0;460.0;
Quitinete;Copacabana;1;0;0;23;1000.0;562.0;
Quitinete;Copacabana;1;0;0;26;1400.0;370.0;21.0
Quitinete;Copacabana;1;0;0;30;1300.0;370.0;30.0
Quitinete;Leblon;1;0;0;30;1700.0;560.0;62.0
Quitinete;Copacabana;1;0;0;15;1100.0;600.0;
Quitinete;Leblon;1;0;0;25;1950.0;360.0;58.0
Quitinete;Copacabana;1;0;0;35;1700.0;400.0;55.0
Quitinete;Copacabana;1;0;0;25;1200.0;318.0;
Quitinete;Copacabana;1;0;0;38;1800.0;500.0;100.0
Quitinete;Copacabana;1;0;0;30;1150.0;450.0;30.0
Quitinete;Copacabana;1;0;0;28;1500.0;450.0;
Quitinete;Copacabana;1;0;0;15;800.0;305.0;24.0
Quitinete;Copacabana;1;0;0;30;1600.0;550.0;71.0
Quitinete;Copacabana;0;0;0;17;1000.0;520.0;227.0
Quitinete;Copacabana;0;0;0;25;1500.0;335.0;25.0
Quitinete;Botafogo;1;0;0;30;2100.0;366.0;250.0
Quitinete;Botafogo;1;0;0;25;1000.0;440.0;25.0
Quitinete;Leblon;1;0;1;32;2000.0;650.0;84.0
Quitinete;Copacabana;1;0;0;40;2000.0;400.0;24.0
Quitinete;Copacabana;1;0;0;33;1450.0;350.0;56.0
Quitinete;Copacabana;1;0;0;30;1000.0;300.0;30.0
Quitinete;Copacabana;1;0;0;26;1400.0;655.0;54.0
Quitinete;Copacabana;0;0;0;40;1600.0;400.0;48.0
Quitinete;Copacabana;1;0;0;30;1200.0;320.0;54.0
Quitinete;Copacabana;0;1;0;33;1700.0;370.0;
Quitinete;Copacabana;1;0;0;40;1100.0;450.0;50.0
Quitinete;Copacabana;0;0;0;28;1300.0;603.0;53.0
Quitinete;Copacabana;1;0;0;23;1400.0;300.0;
Quitinete;Copacabana;1;0;0;30;1100.0;423.0;242.0
Quitinete;Copacabana;1;0;0;40;1600.0;550.0;69.0
Quitinete;Botafogo;0;0;0;18;700.0;366.0;30.0
Quitinete;Copacabana;1;0;0;38;1500.0;430.0;
Quitinete;Copacabana;1;0;0;40;1500.0;454.0;74.0
Quitinete;Botafogo;1;0;0;20;980.0;500.0;29.0
Quitinete;Copacabana;1;0;1;32;2000.0;406.0;56.0
Quitinete;Copacabana;1;0;0;10;800.0;;60.0
Quitinete;Copacabana;1;0;1;29;1500.0;542.0;24.0
Quitinete;Copacabana;1;0;0;34;1400.0;504.0;
Quitinete;Copacabana;0;0;0;35;1300.0;492.0;54.0
Quitinete;Copacabana;1;0;0;26;900.0;470.0;24.0
Quitinete;Copacabana;1;0;0;30;1400.0;614.0;
Quitinete;Copacabana;1;0;0;25;1400.0;480.0;25.0
Quitinete;Copacabana;1;0;0;30;1400.0;450.0;100.0
Quitinete;Copacabana;1;0;0;22;1000.0;510.0;29.0
Quitinete;Copacabana;1;0;0;28;1600.0;300.0;
Quitinete;Copacabana;1;0;0;22;950.0;430.0;67.0
Quitinete;Copacabana;1;0;0;30;2000.0;;
Quitinete;Copacabana;0;0;0;31;1500.0;455.0;58.0
