;Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
10077;Casa de Condomínio;Barra da Tijuca;5;4;2;600;12000.0;800.0;1000.0
10078;Apartamento;Leme;2;0;0;75;3300.0;850.0;122.0
10079;Apartamento;Recreio dos Bandeirantes;2;3;2;127;1600.0;984.0;253.0
10080;Apartamento;Vila Isabel;2;1;0;55;2000.0;600.0;60.0
10081;Apartamento;Ipanema;3;2;2;190;10800.0;2000.0;6100.0
10082;Apartamento;Barra da Tijuca;3;1;1;97;3500.0;1350.0;160.0
10083;Apartamento;Barra da Tijuca;2;2;1;106;4000.0;1600.0;600.0
10084;Apartamento;Recreio dos Bandeirantes;2;1;2;88;3000.0;1384.0;
10085;Apartamento;Ipanema;3;1;1;160;8000.0;1600.0;480.0
10086;Apartamento;Maracanã;3;1;1;81;1750.0;597.0;89.0
10087;Apartamento;Méier;2;1;0;70;1300.0;498.0;38.0
10088;Quitinete;Copacabana;1;0;0;32;1600.0;578.0;55.0
10089;Apartamento;Leblon;3;1;1;150;5000.0;1000.0;450.0
10090;Apartamento;São Conrado;5;2;3;401;13000.0;3781.0;689.0
10091;Apartamento;Ipanema;2;0;0;70;3500.0;915.0;200.0
10092;Flat;Ipanema;2;2;1;78;10000.0;3500.0;
10093;Casa de Condomínio;Barra da Tijuca;5;9;4;679;16000.0;3049.0;2743.0
10094;Apartamento;Copacabana;3;1;1;140;3700.0;1159.0;236.0
10095;Apartamento;Leblon;3;2;1;130;7200.0;2128.0;675.0
10096;Apartamento;Pechincha;2;1;1;60;1100.0;480.0;180.0
10097;Apartamento;Vista Alegre;3;1;0;71;1200.0;140.0;
10098;Apartamento;Recreio dos Bandeirantes;3;2;2;135;2500.0;580.0;256.0
10099;Apartamento;Ipanema;1;0;0;33;1600.0;564.0;71.0
10100;Apartamento;Tijuca;3;1;1;93;2300.0;1089.0;122.0
10101;Apartamento;Botafogo;2;1;1;90;3500.0;1394.0;258.0
10102;Apartamento;Copacabana;4;1;2;300;7500.0;2200.0;862.0
10103;Apartamento;Barra da Tijuca;3;2;1;110;8000.0;2700.0;600.0
10104;Apartamento;São Francisco Xavier;1;0;0;51;700.0;505.0;
10105;Apartamento;Barra da Tijuca;4;4;4;225;8000.0;4400.0;990.0
10106;Quitinete;Catete;1;0;0;31;1100.0;434.0;55.0
10107;Apartamento;Península;2;1;1;75;2900.0;1300.0;150.0
10108;Apartamento;Barra da Tijuca;3;4;3;263;10000.0;2668.0;896.0
10109;Apartamento;Campo Grande;2;0;0;53;700.0;300.0;30.0
10110;Apartamento;Lagoa;2;2;1;83;2300.0;1450.0;
10111;Apartamento;Vila Isabel;3;2;0;142;2500.0;1428.0;
10112;Apartamento;Botafogo;1;0;0;30;2300.0;;
10113;Apartamento;Flamengo;2;0;1;98;2600.0;532.0;270.0
10114;Apartamento;Leblon;4;2;1;150;8000.0;;
10115;Apartamento;Ipanema;4;3;1;340;23000.0;4000.0;20000.0
10116;Apartamento;Ipanema;3;1;1;150;10000.0;;
10117;Apartamento;Tijuca;2;0;0;96;1800.0;700.0;97.0
10118;Quitinete;Copacabana;1;0;0;25;1200.0;310.0;
10119;Apartamento;Irajá;3;2;1;98;1900.0;400.0;
10120;Quitinete;Copacabana;1;0;0;35;1600.0;481.0;26.0
10121;Apartamento;Santa Teresa;0;0;0;10;1200.0;;
10122;Apartamento;Cachambi;2;1;0;58;1100.0;350.0;
10123;Apartamento;Copacabana;2;0;0;70;1900.0;700.0;151.0
10124;Apartamento;Botafogo;2;0;0;90;2000.0;510.0;90.0
10125;Apartamento;Barra da Tijuca;3;2;3;120;4000.0;1450.0;
10126;Apartamento;Cachambi;2;0;0;54;850.0;360.0;
10127;Apartamento;Barra da Tijuca;3;2;1;117;4500.0;990.0;624.0
10128;Apartamento;Laranjeiras;3;1;1;155;3300.0;1325.0;
10129;Apartamento;Jacarepaguá;2;1;1;82;2300.0;800.0;153.0
10130;Apartamento;Copacabana;3;1;0;130;4500.0;1100.0;190.0
10131;Quitinete;Flamengo;0;0;0;25;1000.0;430.0;
10132;Apartamento;Barra da Tijuca;4;0;1;155;5500.0;3000.0;
10133;Apartamento;Laranjeiras;4;2;2;150;7000.0;1965.0;455.0
10134;Apartamento;Ipanema;3;0;1;100;5000.0;1100.0;245.0
10135;Apartamento;Itanhangá;2;0;0;53;1100.0;745.0;
10136;Apartamento;São Conrado;3;2;1;320;10000.0;1800.0;380.0
10137;Apartamento;Botafogo;3;0;1;86;3500.0;750.0;
10138;Apartamento;Santa Teresa;1;0;0;50;1200.0;;27.0
10139;Apartamento;Botafogo;3;1;1;105;3600.0;900.0;180.0
10140;Apartamento;Recreio dos Bandeirantes;4;3;4;400;10000.0;1480.0;1000.0
10141;Apartamento;Ipanema;2;1;1;75;5300.0;895.0;208.0
10142;Apartamento;Barra da Tijuca;3;2;2;170;4500.0;2048.0;
10143;Apartamento;Barra da Tijuca;2;1;1;90;2300.0;1078.0;230.0
10144;Apartamento;Gávea;1;0;0;43;2200.0;399.0;51.0
10145;Flat;Ipanema;2;1;1;98;10000.0;4000.0;1.0
10146;Apartamento;Barra da Tijuca;2;1;1;103;3000.0;1750.0;197.0
10147;Casa;Lins de Vasconcelos;2;1;0;80;850.0;496.0;12.0
10148;Apartamento;Barra da Tijuca;4;3;4;360;11000.0;1300.0;
10149;Apartamento;Ipanema;2;0;0;80;5000.0;1050.0;280.0
10150;Apartamento;Barra da Tijuca;2;1;2;100;3000.0;2900.0;500.0
10151;Apartamento;Copacabana;1;0;1;40;2000.0;510.0;
10152;Apartamento;Freguesia (Jacarepaguá);2;1;1;75;1550.0;700.0;48.0
10153;Apartamento;Copacabana;2;0;0;107;2700.0;600.0;141.0
10154;Apartamento;Tijuca;3;1;0;100;2000.0;550.0;120.0
10155;Apartamento;Flamengo;1;0;0;44;1600.0;610.0;
10156;Apartamento;Recreio dos Bandeirantes;1;1;1;50;1500.0;1035.0;221.0
10157;Apartamento;Recreio dos Bandeirantes;4;2;2;146;2900.0;1950.0;254.0
10158;Apartamento;Leblon;4;2;4;200;9500.0;2700.0;944.0
10159;Apartamento;Tijuca;3;0;1;100;3000.0;200.0;78.0
10160;Apartamento;Freguesia (Jacarepaguá);1;1;0;45;1200.0;340.0;16.0
10161;Apartamento;Tijuca;2;1;0;88;2000.0;485.0;99.0
10162;Apartamento;Recreio dos Bandeirantes;2;1;1;70;2200.0;676.0;131.0
10163;Apartamento;Botafogo;4;2;0;622;15000.0;3545.0;1420.0
10164;Apartamento;Santa Teresa;2;0;0;66;1600.0;300.0;52.0
10165;Casa de Vila;Lins de Vasconcelos;3;1;1;204;2800.0;430.0;68.0
10166;Casa de Condomínio;Barra da Tijuca;4;4;4;400;10000.0;2100.0;1400.0
10167;Apartamento;Copacabana;3;0;0;107;3200.0;600.0;150.0
10168;Apartamento;Barra da Tijuca;4;2;3;166;6500.0;1893.0;
10169;Quitinete;Copacabana;1;0;0;20;1500.0;500.0;
10170;Apartamento;Copacabana;2;0;0;40;3800.0;;
10171;Apartamento;Leblon;4;1;1;201;18000.0;;
10172;Casa de Vila;Maracanã;2;0;0;50;2000.0;30.0;25.0
10173;Apartamento;Flamengo;2;0;0;71;2400.0;577.0;
10174;Apartamento;Barra da Tijuca;4;4;3;347;13500.0;2300.0;
10175;Apartamento;Piedade;2;0;0;54;1100.0;;
10176;Apartamento;Botafogo;4;2;1;330;10500.0;1600.0;708.0
10177;Apartamento;Tijuca;1;1;0;60;900.0;556.0;24.0
10178;Apartamento;Flamengo;4;1;1;290;9500.0;1800.0;
10179;Flat;Leblon;2;1;1;80;6000.0;1500.0;400.0
10180;Apartamento;Barra da Tijuca;2;2;1;87;3100.0;1550.0;543.0
10181;Apartamento;Anil;2;1;0;50;1700.0;470.0;30.0
10182;Apartamento;Leblon;4;2;1;180;6000.0;1900.0;
10183;Apartamento;Copacabana;2;1;0;70;3500.0;920.0;100.0
10184;Apartamento;Tijuca;2;0;0;60;1800.0;604.0;
10185;Apartamento;Laranjeiras;2;1;1;120;3850.0;1000.0;
10186;Apartamento;Copacabana;1;0;1;50;2700.0;;
10187;Apartamento;Lagoa;3;1;0;115;4500.0;1057.0;297.0
10188;Apartamento;Engenho de Dentro;2;0;0;51;900.0;515.0;114.0
10189;Apartamento;Leblon;2;2;2;132;6000.0;1400.0;
10190;Casa;Barra da Tijuca;4;2;4;250;8000.0;1800.0;360.0
10191;Apartamento;Freguesia (Jacarepaguá);2;1;1;76;2200.0;817.0;92.0
10192;Apartamento;Copacabana;1;0;0;30;1400.0;450.0;23.0
10193;Flat;Ipanema;2;1;2;82;13000.0;3300.0;599.0
10194;Apartamento;Copacabana;1;0;0;50;2200.0;750.0;
10195;Apartamento;Ipanema;3;1;1;140;12900.0;1580.0;280.0
10196;Apartamento;Leblon;3;1;0;140;5000.0;1800.0;
10197;Apartamento;Santíssimo;2;1;0;40;700.0;250.0;
10198;Apartamento;Botafogo;2;1;1;75;2800.0;987.0;
10199;Apartamento;Campo Grande;2;1;0;78;800.0;;
10200;Apartamento;Barra da Tijuca;3;2;3;200;13500.0;3900.0;1500.0
10201;Apartamento;Tijuca;1;0;0;50;1200.0;330.0;
10202;Apartamento;Barra da Tijuca;2;1;1;70;2200.0;1500.0;
10203;Apartamento;Copacabana;3;1;1;90;3500.0;773.0;136.0
10204;Apartamento;Freguesia (Jacarepaguá);2;0;0;46;1000.0;290.0;13.0
10205;Casa;Botafogo;8;3;0;418;15000.0;;
10206;Apartamento;Leblon;4;2;2;250;9200.0;3000.0;
10207;Casa de Condomínio;Recreio dos Bandeirantes;4;3;4;280;5000.0;750.0;200.0
10208;Apartamento;Leblon;3;2;2;115;7000.0;1899.0;
10209;Apartamento;Maracanã;1;1;0;63;1200.0;590.0;50.0
10210;Apartamento;Barra da Tijuca;1;1;1;61;1700.0;2154.0;271.0
10211;Apartamento;Recreio dos Bandeirantes;4;3;4;277;5000.0;1200.0;
10212;Apartamento;São Conrado;2;0;1;85;2900.0;1135.0;222.0
10213;Apartamento;Leblon;3;1;0;100;7000.0;1697.0;246.0
10214;Apartamento;Vila da Penha;2;0;0;54;700.0;435.0;
10215;Apartamento;Barra da Tijuca;3;2;1;110;4000.0;1200.0;200.0
10216;Casa de Condomínio;Barra da Tijuca;5;5;5;900;17500.0;2600.0;
10217;Apartamento;Tijuca;2;0;0;70;2100.0;700.0;
10218;Apartamento;Recreio dos Bandeirantes;2;2;2;75;2050.0;790.0;150.0
10219;Apartamento;Flamengo;4;1;3;350;10000.0;2500.0;
10220;Apartamento;Ipanema;3;2;1;150;6500.0;1700.0;580.0
10221;Casa de Condomínio;Recreio dos Bandeirantes;4;2;3;147;4500.0;1195.0;1000.0
10222;Casa;Campo Grande;2;0;1;80;1100.0;;
10223;Apartamento;Barra da Tijuca;3;2;1;138;4500.0;1300.0;350.0
10224;Apartamento;Vargem Pequena;2;1;1;60;1300.0;360.0;40.0
10225;Quitinete;Centro;1;0;0;30;800.0;250.0;25.0
10226;Apartamento;Recreio dos Bandeirantes;2;2;0;105;3500.0;1000.0;
10227;Apartamento;Copacabana;4;3;2;200;8000.0;2700.0;600.0
10228;Apartamento;Botafogo;3;2;1;105;4000.0;1104.0;
10229;Apartamento;Recreio dos Bandeirantes;4;3;4;260;4000.0;;
10230;Apartamento;Copacabana;3;1;0;200;7000.0;1700.0;520.0
10231;Apartamento;Engenho Novo;2;1;1;176;880.0;900.0;153.0
10232;Apartamento;Ipanema;3;1;0;87;4445.0;660.0;95.0
10233;Apartamento;Tijuca;2;0;0;80;1800.0;;
10234;Apartamento;Barra da Tijuca;3;2;1;132;3200.0;2604.0;464.0
10235;Apartamento;Recreio dos Bandeirantes;3;1;1;110;1800.0;750.0;150.0
10236;Apartamento;Barra da Tijuca;1;2;0;55;1700.0;1780.0;
10237;Apartamento;Cachambi;1;0;0;40;800.0;130.0;14.0
10238;Apartamento;Ipanema;2;2;2;90;5500.0;1800.0;300.0
10239;Apartamento;Barra da Tijuca;4;2;1;140;3000.0;1402.0;
10240;Apartamento;Botafogo;2;1;1;75;3800.0;875.0;197.0
10241;Apartamento;Barra da Tijuca;4;2;2;146;4900.0;1800.0;3500.0
10242;Casa de Condomínio;Barra da Tijuca;4;5;4;500;11800.0;1550.0;1501.0
10243;Casa;Gávea;3;2;3;1100;30000.0;;1900.0
10244;Apartamento;Copacabana;3;1;1;110;4500.0;500.0;
10245;Apartamento;Barra da Tijuca;4;3;2;290;2500.0;3650.0;771.0
10246;Apartamento;Ipanema;3;1;1;263;7500.0;3150.0;697.0
10247;Apartamento;Península;2;2;1;72;3500.0;1400.0;150.0
10248;Flat;Jardim Botânico;1;1;0;55;1950.0;1400.0;144.0
10249;Casa de Condomínio;Recreio dos Bandeirantes;3;2;1;165;2000.0;980.0;153.0
10250;Apartamento;Barra da Tijuca;3;2;1;201;4200.0;3563.0;
10251;Apartamento;Copacabana;4;1;1;270;8500.0;2477.0;7504.0
10252;Quitinete;Copacabana;1;0;0;24;2500.0;570.0;56.0
10253;Flat;Lapa;1;0;1;32;2950.0;;
10254;Apartamento;Ipanema;3;1;1;140;6500.0;1500.0;
10255;Apartamento;Copacabana;1;0;0;50;1500.0;340.0;76.0
10256;Apartamento;Recreio dos Bandeirantes;3;2;1;89;1900.0;842.0;160.0
10257;Apartamento;Méier;1;0;0;50;1200.0;280.0;20.0
10258;Apartamento;Maracanã;2;1;0;81;2200.0;700.0;82.0
10259;Apartamento;Jardim Botânico;4;4;3;252;16000.0;3581.0;10450.0
10260;Apartamento;Méier;0;2;0;86;1700.0;;54.0
10261;Apartamento;Barra da Tijuca;4;2;3;160;5000.0;2100.0;3100.0
10262;Apartamento;Ipanema;3;2;1;120;7000.0;2008.0;423.0
10263;Apartamento;Leblon;3;2;1;155;7500.0;1600.0;4000.0
10264;Apartamento;Recreio dos Bandeirantes;3;2;2;145;2500.0;920.0;
10265;Apartamento;Barra da Tijuca;1;1;0;28;3000.0;;
10266;Apartamento;Flamengo;2;2;1;100;3500.0;760.0;172.0
10267;Apartamento;Pechincha;2;1;0;59;1000.0;400.0;350.0
10268;Apartamento;Flamengo;4;1;1;290;9200.0;1800.0;700.0
10269;Apartamento;Barra da Tijuca;3;2;1;200;5500.0;1855.0;230.0
10270;Apartamento;Botafogo;4;2;1;120;4700.0;1726.0;441.0
10271;Apartamento;Barra da Tijuca;0;0;0;30;1600.0;988.0;193.0
10272;Apartamento;Andaraí;2;1;0;71;1000.0;360.0;25.0
10273;Apartamento;Leblon;2;1;1;100;3500.0;1930.0;400.0
10274;Apartamento;Flamengo;2;1;1;94;2600.0;1823.0;
10275;Casa de Vila;Ramos;2;1;0;45;1000.0;70.0;
10276;Apartamento;Copacabana;1;0;0;44;1480.0;470.0;25.0
10277;Apartamento;Penha Circular;2;0;1;78;1300.0;450.0;
10278;Apartamento;Freguesia (Jacarepaguá);3;2;1;95;2000.0;700.0;110.0
10279;Apartamento;Leblon;3;2;1;110;6000.0;1650.0;300.0
10280;Apartamento;Barra da Tijuca;2;1;1;65;6870.0;3014.0;390.0
10281;Apartamento;Botafogo;3;1;1;108;5100.0;1450.0;276.0
10282;Quitinete;Botafogo;0;0;1;30;800.0;320.0;
10283;Apartamento;Leblon;2;2;2;150;4500.0;2100.0;
10284;Apartamento;Barra da Tijuca;4;3;2;156;6500.0;3000.0;1000.0
10285;Apartamento;Botafogo;1;0;0;43;2400.0;1076.0;260.0
10286;Apartamento;Barra da Tijuca;4;3;2;240;6500.0;3000.0;603.0
10287;Apartamento;Leblon;2;1;1;110;5000.0;2535.0;385.0
10288;Apartamento;Ipanema;2;1;1;80;3500.0;1100.0;345.0
10289;Casa de Condomínio;Barra da Tijuca;6;0;5;950;30000.0;1200.0;15000.0
10290;Apartamento;Engenho Novo;2;0;0;50;900.0;250.0;
10291;Apartamento;Leblon;3;1;1;150;7000.0;2500.0;380.0
10292;Apartamento;Copacabana;2;0;0;90;2600.0;757.0;207.0
10293;Quitinete;Copacabana;1;0;0;35;1300.0;380.0;68.0
10294;Casa;Campo Grande;2;0;1;60;900.0;;
10295;Apartamento;Recreio dos Bandeirantes;2;1;1;68;2000.0;593.0;75.0
10296;Apartamento;Todos os Santos;2;0;0;70;1200.0;300.0;
10297;Apartamento;Campo Grande;2;1;0;50;750.0;230.0;
10298;Casa de Vila;Madureira;2;1;0;78;1000.0;;
10299;Apartamento;Botafogo;2;1;1;70;2800.0;705.0;1168.0
10300;Apartamento;Cosme Velho;2;1;1;86;2600.0;715.0;
10301;Apartamento;Tijuca;2;0;0;52;1400.0;740.0;202.0
10302;Apartamento;Barra da Tijuca;2;1;1;88;2300.0;950.0;256.0
10303;Quitinete;Flamengo;1;0;0;21;900.0;455.0;29.0
10304;Apartamento;Urca;2;0;1;95;3900.0;300.0;95.0
10305;Apartamento;Lagoa;4;2;1;181;5800.0;3091.0;783.0
10306;Apartamento;Campo Grande;2;0;0;75;1000.0;270.0;
10307;Apartamento;Leme;1;0;1;60;2300.0;600.0;51.0
10308;Apartamento;Piedade;2;0;0;70;900.0;;
10309;Apartamento;Lagoa;2;1;1;81;4350.0;689.0;237.0
10310;Apartamento;Lagoa;3;3;3;400;30000.0;5900.0;2900.0
10311;Apartamento;Copacabana;4;1;1;236;15000.0;2300.0;
10312;Apartamento;Vila Valqueire;2;0;0;70;850.0;100.0;42.0
10313;Apartamento;Copacabana;1;0;0;50;1800.0;600.0;30.0
10314;Apartamento;Centro;2;0;0;90;2100.0;570.0;40.0
10315;Apartamento;Ipanema;4;2;2;220;15900.0;4168.0;
10316;Apartamento;Tijuca;3;2;1;84;2350.0;950.0;890.0
10317;Apartamento;Barra da Tijuca;3;4;3;170;5500.0;1317.0;590.0
10318;Flat;Barra da Tijuca;2;1;2;73;2400.0;2112.0;
10319;Apartamento;São Conrado;3;3;2;340;12000.0;1800.0;300.0
10320;Flat;Barra da Tijuca;2;1;1;75;3900.0;1550.0;
10321;Apartamento;Recreio dos Bandeirantes;2;2;2;92;3000.0;1300.0;127.0
10322;Quitinete;Flamengo;1;0;0;42;1550.0;300.0;
10323;Flat;Recreio dos Bandeirantes;1;1;0;48;3400.0;;
10324;Apartamento;Praça Seca;1;0;0;60;750.0;30.0;
10325;Apartamento;Leblon;1;1;0;82;1900.0;1700.0;348.0
10326;Apartamento;Grajaú;2;0;0;60;1300.0;600.0;
10327;Apartamento;Recreio dos Bandeirantes;4;2;1;160;1900.0;1038.0;158.0
10328;Apartamento;Barra da Tijuca;2;1;0;70;1150.0;650.0;86.0
10329;Apartamento;Copacabana;2;0;1;90;3400.0;1400.0;122.0
10330;Apartamento;Leblon;4;2;2;250;16000.0;4500.0;620.0
10331;Casa;Recreio dos Bandeirantes;3;4;3;360;12000.0;;6072.0
10332;Apartamento;São Conrado;4;2;3;320;12000.0;3811.0;438.0
10333;Apartamento;Vila da Penha;2;0;0;60;1310.0;180.0;35.0
10334;Apartamento;Centro;2;0;0;76;1500.0;699.0;231.0
10335;Apartamento;Ipanema;3;1;1;140;6500.0;1800.0;506.0
10336;Apartamento;Leblon;2;0;0;60;3500.0;480.0;151125.0
10337;Apartamento;Barra da Tijuca;1;1;0;69;1300.0;1470.0;
10338;Apartamento;Botafogo;1;1;0;63;2000.0;880.0;100.0
10339;Casa de Condomínio;Barra da Tijuca;6;4;4;1000;15000.0;2600.0;
10340;Apartamento;Freguesia (Jacarepaguá);5;3;2;261;2500.0;2045.0;444.0
10341;Apartamento;Barra da Tijuca;2;2;1;72;1450.0;975.0;167.0
10342;Casa de Condomínio;São Conrado;3;4;3;523;15000.0;3968.0;1013.0
10343;Apartamento;Leme;3;1;0;90;3600.0;900.0;350.0
10344;Casa;Recreio dos Bandeirantes;4;5;3;360;15000.0;;5624.0
10345;Apartamento;Leblon;3;1;2;200;23000.0;3600.0;1500.0
10346;Apartamento;Ipanema;2;1;1;75;4800.0;865.0;118.0
10347;Casa de Vila;Bonsucesso;1;0;0;30;800.0;;
10348;Apartamento;Copacabana;3;1;0;200;9500.0;1600.0;500.0
10349;Apartamento;Tijuca;1;0;0;40;1100.0;500.0;20.0
10350;Apartamento;Tijuca;2;1;0;90;1300.0;769.0;
10351;Apartamento;Barra da Tijuca;4;3;2;225;7000.0;3200.0;8000.0
10352;Apartamento;Vila Isabel;2;1;1;50;900.0;870.0;47.0
10353;Apartamento;Barra da Tijuca;4;3;4;206;10000.0;2850.0;3584.0
10354;Apartamento;Barra da Tijuca;4;3;3;160;6700.0;2300.0;434.0
10355;Flat;Ipanema;2;2;2;95;3600.0;2300.0;250.0
10356;Apartamento;Copacabana;3;0;1;130;4000.0;1400.0;190.0
10357;Casa de Condomínio;Itanhangá;4;0;2;400;10000.0;1400.0;1500.0
10358;Apartamento;Ipanema;3;1;1;180;7500.0;2930.0;
10359;Apartamento;Quintino Bocaiúva;1;1;0;39;600.0;354.0;
10360;Apartamento;Quintino Bocaiúva;2;0;0;60;1000.0;70.0;
10361;Apartamento;Barra da Tijuca;2;1;1;90;2400.0;1155.0;
10362;Apartamento;Ipanema;3;1;1;250;20000.0;1000.0;895.0
10363;Flat;Leblon;1;1;1;60;5500.0;1900.0;200.0
10364;Apartamento;Recreio dos Bandeirantes;2;2;1;70;2000.0;1100.0;3200.0
10365;Apartamento;Méier;2;1;0;60;1000.0;580.0;150.0
10366;Apartamento;Irajá;2;0;0;50;750.0;213.0;
10367;Quitinete;Botafogo;0;0;0;23;900.0;390.0;30.0
10368;Apartamento;Lapa;0;0;0;30;900.0;280.0;22.0
10369;Apartamento;Copacabana;3;0;0;130;2800.0;1250.0;315.0
10370;Apartamento;Flamengo;2;1;0;130;4600.0;640.0;
10371;Casa;Jardim Botânico;4;3;0;531;18000.0;;702.0
10372;Casa de Condomínio;Barra da Tijuca;6;4;4;622;10000.0;;
10373;Apartamento;Copacabana;1;1;0;45;2300.0;1100.0;
10374;Apartamento;Copacabana;3;0;0;100;3200.0;860.0;
10375;Apartamento;Leblon;2;0;1;70;5500.0;830.0;141.0
10376;Apartamento;Flamengo;3;0;0;121;2200.0;1249.0;
10377;Casa de Condomínio;Taquara;3;3;1;280;5000.0;865.0;1100.0
10378;Apartamento;Barra da Tijuca;2;1;1;100;1800.0;528.0;191.0
10379;Apartamento;Laranjeiras;3;0;0;83;2300.0;886.0;131.0
10380;Casa;Glória;4;3;2;851;22000.0;;980.0
10381;Casa;Vargem Pequena;3;1;3;138;2350.0;350.0;130.0
10382;Apartamento;Barra da Tijuca;3;4;2;270;8000.0;1450.0;550.0
10383;Apartamento;Barra da Tijuca;2;1;1;90;2800.0;1309.0;
10384;Apartamento;Curicica;3;1;1;82;1600.0;610.0;850.0
10385;Apartamento;Abolição;2;0;0;65;1200.0;;17.0
10386;Apartamento;Barra da Tijuca;3;2;1;117;4500.0;990.0;624.0
10387;Apartamento;Barra da Tijuca;2;2;2;69;2000.0;1275.0;1203.0
10388;Apartamento;Laranjeiras;2;1;0;75;1900.0;820.0;112.0
10389;Apartamento;Ipanema;4;5;4;390;30000.0;6607.0;
10390;Casa;Campo Grande;1;0;0;50;500.0;;
10391;Apartamento;Leblon;4;2;1;184;10000.0;2100.0;700.0
10392;Apartamento;Leblon;3;1;0;90;4690.0;926.0;254.0
10393;Apartamento;Lins de Vasconcelos;1;1;0;62;900.0;500.0;
10394;Casa de Condomínio;Maracanã;2;0;0;50;2200.0;70.0;20.0
10395;Apartamento;Campo Grande;2;1;0;60;700.0;360.0;
10396;Apartamento;Flamengo;1;1;0;35;1000.0;490.0;
10397;Apartamento;Copacabana;1;0;0;45;2000.0;610.0;
10398;Apartamento;Vila Valqueire;3;1;1;107;1700.0;300.0;853.0
10399;Apartamento;Catete;2;0;0;69;1900.0;578.0;138.0
10400;Apartamento;Lagoa;2;1;1;80;3000.0;2600.0;
10401;Apartamento;Jardim Botânico;3;1;2;170;6000.0;860.0;400.0
10402;Apartamento;Leblon;3;0;1;155;7500.0;1550.0;530.0
10403;Apartamento;Laranjeiras;3;0;1;100;3100.0;920.0;
10404;Apartamento;Ipanema;5;3;4;800;90000.0;9188.0;60230.0
10405;Casa de Condomínio;Freguesia (Jacarepaguá);3;2;3;180;3500.0;600.0;
10406;Apartamento;Leme;1;0;0;35;1900.0;500.0;350.0
10407;Apartamento;Tijuca;1;1;0;48;1200.0;650.0;21.0
10408;Apartamento;Ipanema;3;1;1;158;7000.0;1700.0;484.0
10409;Quitinete;Copacabana;1;0;0;20;1150.0;450.0;71.0
10410;Apartamento;Botafogo;2;1;1;67;2400.0;930.0;150.0
10411;Apartamento;Ipanema;3;1;1;130;10000.0;1800.0;462.0
10412;Quitinete;Jacarepaguá;1;0;0;45;590.0;70.0;
10413;Apartamento;Ipanema;2;1;1;200;23000.0;2500.0;800.0
10414;Apartamento;Leblon;1;1;0;59;2450.0;1707.0;313.0
10415;Apartamento;Vista Alegre;2;0;0;85;1100.0;150.0;
10416;Apartamento;Cosme Velho;2;1;0;87;2200.0;720.0;170.0
10417;Apartamento;Copacabana;3;0;1;190;7000.0;;
10418;Apartamento;Barra da Tijuca;2;1;1;78;2700.0;890.0;2400.0
10419;Apartamento;Jacarepaguá;2;1;1;71;1400.0;766.0;63.0
10420;Apartamento;Ipanema;2;1;1;100;6000.0;4500.0;443.0
10421;Apartamento;Catete;2;1;0;84;3500.0;1376.0;214.0
10422;Apartamento;Cachambi;2;1;0;60;1200.0;300.0;
10423;Casa de Condomínio;Barra da Tijuca;5;8;5;900;20000.0;2200.0;1177.0
10424;Apartamento;Copacabana;4;2;3;389;12400.0;4829.0;1153.0
10425;Apartamento;Botafogo;2;1;1;84;2500.0;1400.0;200.0
10426;Casa de Condomínio;Barra da Tijuca;4;5;4;900;20000.0;1500.0;
10427;Apartamento;Barra da Tijuca;2;1;0;58;1250.0;676.0;
10428;Apartamento;Flamengo;1;0;0;36;1000.0;495.0;55.0
10429;Apartamento;Recreio dos Bandeirantes;3;2;3;200;3950.0;1000.0;
10430;Apartamento;Leblon;4;2;1;123;7000.0;1800.0;655.0
10431;Apartamento;Recreio dos Bandeirantes;2;1;2;91;2500.0;1650.0;250.0
10432;Flat;Ipanema;2;2;1;80;6500.0;2725.0;332.0
10433;Quitinete;Centro;1;0;0;25;800.0;350.0;10.0
10434;Apartamento;Ipanema;1;1;0;38;2300.0;630.0;102.0
10435;Casa de Vila;Tanque;3;1;1;240;2000.0;40.0;100.0
10436;Apartamento;Recreio dos Bandeirantes;2;2;1;105;2100.0;648.0;156.0
10437;Apartamento;Barra da Tijuca;3;2;1;140;2400.0;1600.0;4500.0
10438;Apartamento;Campo Grande;2;1;0;48;700.0;320.0;
10439;Apartamento;Ipanema;4;2;2;250;9000.0;3700.0;1133.0
10440;Casa de Condomínio;Vargem Grande;3;3;1;180;2200.0;400.0;1.0
10441;Apartamento;Barra da Tijuca;4;3;1;260;9500.0;2800.0;
10442;Apartamento;Copacabana;4;0;0;135;4200.0;880.0;
10443;Apartamento;Ipanema;3;0;1;50;9500.0;3600.0;
10444;Quitinete;Lapa;1;0;0;26;850.0;366.0;25.0
10445;Apartamento;Recreio dos Bandeirantes;2;1;0;76;2000.0;1070.0;140.0
10446;Casa de Vila;Bento Ribeiro;1;1;0;50;900.0;;
10447;Apartamento;Oswaldo Cruz;3;0;0;65;1350.0;305.0;
10448;Apartamento;Penha;2;1;1;56;1500.0;438.0;
10449;Apartamento;Tijuca;3;1;0;115;2400.0;524.0;110.0
10450;Apartamento;Vila Isabel;1;0;0;45;1000.0;350.0;20.0
10451;Apartamento;Flamengo;3;1;2;155;6500.0;1300.0;576.0
10452;Apartamento;Barra da Tijuca;3;2;1;170;4700.0;1500.0;500.0
10453;Apartamento;Ipanema;2;1;0;63;4000.0;723.0;172.0
